SpeciesId,StatArea/CU,CU_Name,Year,T_Idx_E,ExpFactor1,AdjSum,ExpFactor2,ObsE,ExpFactor3,TE,CDN Harvest,CDN ER,TRTC,Total Harvest,Total ER,Total Run,Q1,Q2,Q3
SX,SX_L-17-02,Awun,1975,1000,1,1000,1,1000,2,2000,500,0.2,2500,500,0.2,2500,2,5,5
SX,SX_L-17-02,Awun,1976,800,1,800,1,800,2,1600,400,0.2,2000,400,0.2,2000,2,5,5
SX,SX_L-17-02,Awun,1977,1000,1,1000,1,1000,2,2000,500,0.2,2500,500,0.2,2500,2,5,5
SX,SX_L-17-02,Awun,1978,1000,1,1000,1,1000,2,2000,500,0.2,2500,500,0.2,2500,2,5,5
SX,SX_L-17-02,Awun,1979,2500,1,2500,1,2500,2,5000,1250,0.2,6250,1250,0.2,6250,2,5,5
SX,SX_L-17-02,Awun,1980,9500,1,9500,1,9500,2,19000,4750,0.2,23750,4750,0.2,23750,2,5,5
SX,SX_L-17-02,Awun,1981,2000,1,2000,1,2000,2,4000,1000,0.2,5000,1000,0.2,5000,2,5,5
SX,SX_L-17-02,Awun,1982,5000,1,5000,1,5000,2,10000,2500,0.2,12500,2500,0.2,12500,2,5,5
SX,SX_L-17-02,Awun,1983,4000,1,4000,1,4000,2,8000,2000,0.2,10000,2000,0.2,10000,2,5,5
SX,SX_L-17-02,Awun,1984,5000,1,5000,1,5000,2,10000,2500,0.2,12500,2500,0.2,12500,2,5,5
SX,SX_L-17-02,Awun,1985,18000,1,18000,1,18000,2,36000,9000,0.2,45000,9000,0.2,45000,2,5,5
SX,SX_L-17-02,Awun,1986,4000,1,4000,1,4000,2,8000,2000,0.2,10000,2000,0.2,10000,2,5,5
SX,SX_L-17-02,Awun,1987,1200,1,1200,1,1200,2,2400,600,0.2,3000,600,0.2,3000,2,5,5
SX,SX_L-17-02,Awun,1988,4400,1,4400,1,4400,2,8800,2200,0.2,11000,2200,0.2,11000,2,5,5
SX,SX_L-17-02,Awun,1989,100,1,100,1,100,2,200,50,0.2,250,50,0.2,250,2,5,5
SX,SX_L-17-02,Awun,1990,100,1,100,1,100,2,200,50,0.2,250,50,0.2,250,2,5,5
SX,SX_L-17-02,Awun,1991,1200,1,1200,1,1200,2,2400,600,0.2,3000,600,0.2,3000,2,5,5
SX,SX_L-17-02,Awun,1992,4500,1,4500,1,4500,2,9000,2250,0.2,11250,2250,0.2,11250,2,5,5
SX,SX_L-17-02,Awun,1993,500,1,500,1,500,2,1000,250,0.2,1250,250,0.2,1250,2,5,5
SX,SX_L-17-02,Awun,1994,1200,1,1200,1,1200,2,2400,600,0.2,3000,600,0.2,3000,2,5,5
SX,SX_L-17-02,Awun,1995,1500,1,1500,1,1500,2,3000,750,0.2,3750,750,0.2,3750,2,5,5
SX,SX_L-17-02,Awun,1996,5500,1,5500,1,5500,2,11000,2750,0.2,13750,2750,0.2,13750,2,5,5
SX,SX_L-17-02,Awun,1997,3500,1,3500,1,3500,2,7000,1750,0.2,8750,1750,0.2,8750,2,5,5
SX,SX_L-17-02,Awun,1998,4000,1,4000,1,4000,2,8000,2000,0.2,10000,2000,0.2,10000,2,5,5
SX,SX_L-17-02,Awun,1999,4000,1,4000,1,4000,2,8000,2000,0.2,10000,2000,0.2,10000,2,5,5
SX,SX_L-17-02,Awun,2000,4500,1,4500,1,4500,2,9000,2250,0.2,11250,2250,0.2,11250,2,5,5
SX,SX_L-17-02,Awun,2001,1000,1,1000,1,1000,2,2000,500,0.2,2500,500,0.2,2500,2,5,5
SX,SX_L-17-02,Awun,2002,4800,1,4800,1,4800,2,9600,2400,0.2,12000,2400,0.2,12000,2,5,5
SX,SX_L-17-02,Awun,2003,3000,1,3000,1,3000,2,6000,1500,0.2,7500,1500,0.2,7500,2,5,5
SX,SX_L-17-02,Awun,2004,2000,1,2000,1,2000,2,4000,1000,0.2,5000,1000,0.2,5000,2,5,5
SX,SX_L-17-02,Awun,2005,3500,1,3500,1,3500,2,7000,1750,0.2,8750,1750,0.2,8750,2,5,5
SX,SX_L-17-02,Awun,2006,12000,1,12000,1,12000,2,24000,6000,0.2,30000,6000,0.2,30000,2,5,5
SX,SX_L-17-02,Awun,2007,3500,1,3500,1,3500,2,7000,1750,0.2,8750,1750,0.2,8750,2,5,5
SX,SX_L-17-02,Awun,2008,3500,1,3500,1,3500,2,7000,1750,0.2,8750,1750,0.2,8750,2,5,5
SX,SX_L-17-02,Awun,2009,5000,1,5000,1,5000,2,10000,2500,0.2,12500,2500,0.2,12500,2,5,5
SX,SX_L-17-02,Awun,2010,7000,1,7000,1,7000,2,14000,3500,0.2,17500,3500,0.2,17500,2,5,5
SX,SX_L-17-02,Awun,2011,3000,1,3000,1,3000,2,6000,1500,0.2,7500,1500,0.2,7500,2,5,5
SX,SX_L-17-02,Awun,2012,2400,1,2400,1,2400,2,4800,1200,0.2,6000,1200,0.2,6000,2,5,5
SX,SX_L-17-02,Awun,2013,,,,,,,,,0.2,,,0.2,,,,
SX,SX_L-17-02,Awun,2014,,,,,,,,,0.2,,,0.2,,,,
SX,SX_L-17-05,Marian,1954,7500,1,7500,1,7500,2,15000,3750,0.2,18750,3750,0.2,18750,2,5,5
SX,SX_L-17-05,Marian,1955,,,,,,,,,0.2,,,0.2,,,,
SX,SX_L-17-05,Marian,1956,3500,1,3500,1,3500,2,7000,1750,0.2,8750,1750,0.2,8750,2,5,5
SX,SX_L-17-05,Marian,1957,1500,1,1500,1,1500,2,3000,750,0.2,3750,750,0.2,3750,2,5,5
SX,SX_L-17-05,Marian,1958,35000,1,35000,1,35000,2,70000,17500,0.2,87500,17500,0.2,87500,2,5,5
SX,SX_L-17-05,Marian,1959,3500,1,3500,1,3500,2,7000,1750,0.2,8750,1750,0.2,8750,2,5,5
SX,SX_L-17-05,Marian,1960,3500,1,3500,1,3500,2,7000,1750,0.2,8750,1750,0.2,8750,2,5,5
SX,SX_L-17-05,Marian,1961,7500,1,7500,1,7500,2,15000,3750,0.2,18750,3750,0.2,18750,2,5,5
SX,SX_L-17-05,Marian,1962,15000,1,15000,1,15000,2,30000,7500,0.2,37500,7500,0.2,37500,2,5,5
SX,SX_L-17-05,Marian,1963,3500,1,3500,1,3500,2,7000,1750,0.2,8750,1750,0.2,8750,2,5,5
SX,SX_L-17-05,Marian,1964,7500,1,7500,1,7500,2,15000,3750,0.2,18750,3750,0.2,18750,2,5,5
SX,SX_L-17-05,Marian,1965,1500,1,1500,1,1500,2,3000,750,0.2,3750,750,0.2,3750,2,5,5
SX,SX_L-17-05,Marian,1966,750,1,750,1,750,2,1500,375,0.2,1875,375,0.2,1875,2,5,5
SX,SX_L-17-05,Marian,1967,400,1,400,1,400,2,800,200,0.2,1000,200,0.2,1000,2,5,5
SX,SX_L-17-05,Marian,1968,3500,1,3500,1,3500,2,7000,1750,0.2,8750,1750,0.2,8750,2,5,5
SX,SX_L-17-05,Marian,1969,15000,1,15000,1,15000,2,30000,7500,0.2,37500,7500,0.2,37500,2,5,5
SX,SX_L-17-05,Marian,1970,750,1,750,1,750,2,1500,375,0.2,1875,375,0.2,1875,2,5,5
SX,SX_L-17-05,Marian,1971,10000,1,10000,1,10000,2,20000,5000,0.2,25000,5000,0.2,25000,2,5,5
SX,SX_L-17-05,Marian,1972,10000,1,10000,1,10000,2,20000,5000,0.2,25000,5000,0.2,25000,2,5,5
SX,SX_L-17-05,Marian,1973,20000,1,20000,1,20000,2,40000,10000,0.2,50000,10000,0.2,50000,2,5,5
SX,SX_L-17-05,Marian,1974,20000,1,20000,1,20000,2,40000,10000,0.2,50000,10000,0.2,50000,2,5,5
SX,SX_L-17-05,Marian,1975,3000,1,3000,1,3000,2,6000,1500,0.2,7500,1500,0.2,7500,2,5,5
SX,SX_L-17-05,Marian,1976,30000,1,30000,1,30000,2,60000,15000,0.2,75000,15000,0.2,75000,2,5,5
SX,SX_L-17-05,Marian,1977,20000,1,20000,1,20000,2,40000,10000,0.2,50000,10000,0.2,50000,2,5,5
SX,SX_L-17-05,Marian,1978,5000,1,5000,1,5000,2,10000,2500,0.2,12500,2500,0.2,12500,2,5,5
SX,SX_L-17-05,Marian,1979,5500,1,5500,1,5500,2,11000,2750,0.2,13750,2750,0.2,13750,2,5,5
SX,SX_L-17-05,Marian,1980,4700,1,4700,1,4700,2,9400,2350,0.2,11750,2350,0.2,11750,2,5,5
SX,SX_L-17-05,Marian,1981,4000,1,4000,1,4000,2,8000,2000,0.2,10000,2000,0.2,10000,2,5,5
SX,SX_L-17-05,Marian,1982,5000,1,5000,1,5000,2,10000,2500,0.2,12500,2500,0.2,12500,2,5,5
SX,SX_L-17-05,Marian,1983,2000,1,2000,1,2000,2,4000,1000,0.2,5000,1000,0.2,5000,2,5,5
SX,SX_L-17-05,Marian,1984,1000,1,1000,1,1000,2,2000,500,0.2,2500,500,0.2,2500,2,5,5
SX,SX_L-17-05,Marian,1985,4200,1,4200,1,4200,2,8400,2100,0.2,10500,2100,0.2,10500,2,5,5
SX,SX_L-17-05,Marian,1986,1000,1,1000,1,1000,2,2000,500,0.2,2500,500,0.2,2500,2,5,5
SX,SX_L-17-05,Marian,1987,2000,1,2000,1,2000,2,4000,1000,0.2,5000,1000,0.2,5000,2,5,5
SX,SX_L-17-05,Marian,1988,4500,1,4500,1,4500,2,9000,2250,0.2,11250,2250,0.2,11250,2,5,5
SX,SX_L-17-05,Marian,1989,,,,,,,,,0.2,,,0.2,,,,
SX,SX_L-17-05,Marian,1990,100,1,100,1,100,2,200,50,0.2,250,50,0.2,250,2,5,5
SX,SX_L-17-05,Marian,1991,700,1,700,1,700,2,1400,350,0.2,1750,350,0.2,1750,2,5,5
SX,SX_L-17-05,Marian,1992,3000,1,3000,1,3000,2,6000,1500,0.2,7500,1500,0.2,7500,2,5,5
SX,SX_L-17-05,Marian,1993,,,,,,,,,0.2,,,0.2,,,,
SX,SX_L-17-05,Marian,1994,4000,1,4000,1,4000,2,8000,2000,0.2,10000,2000,0.2,10000,2,5,5
SX,SX_L-17-05,Marian,1995,1500,1,1500,1,1500,2,3000,750,0.2,3750,750,0.2,3750,2,5,5
SX,SX_L-17-05,Marian,1996,3000,1,3000,1,3000,2,6000,1500,0.2,7500,1500,0.2,7500,2,5,5
SX,SX_L-17-05,Marian,1997,,,,,,,,,0.2,,,0.2,,,,
SX,SX_L-17-05,Marian,1998,5000,1,5000,1,5000,2,10000,2500,0.2,12500,2500,0.2,12500,2,5,5
SX,SX_L-17-05,Marian,1999,4000,1,4000,1,4000,2,8000,2000,0.2,10000,2000,0.2,10000,2,5,5
SX,SX_L-17-05,Marian,2000,6500,1,6500,1,6500,2,13000,3250,0.2,16250,3250,0.2,16250,2,5,5
SX,SX_L-17-05,Marian,2001,400,1,400,1,400,2,800,200,0.2,1000,200,0.2,1000,2,5,5
SX,SX_L-17-05,Marian,2002,800,1,800,1,800,2,1600,400,0.2,2000,400,0.2,2000,2,5,5
SX,SX_L-17-05,Marian,2003,1500,1,1500,1,1500,2,3000,750,0.2,3750,750,0.2,3750,2,5,5
SX,SX_L-17-05,Marian,2004,2500,1,2500,1,2500,2,5000,1250,0.2,6250,1250,0.2,6250,2,5,5
SX,SX_L-17-05,Marian,2005,,,,,,,,,0.2,,,0.2,,,,
SX,SX_L-17-05,Marian,2006,3200,1,3200,1,3200,2,6400,1600,0.2,8000,1600,0.2,8000,2,5,5
SX,SX_L-17-05,Marian,2007,,,,,,,,,0.2,,,0.2,,,,
SX,SX_L-17-05,Marian,2008,2500,1,2500,1,2500,2,5000,1250,0.2,6250,1250,0.2,6250,2,5,5
SX,SX_L-17-05,Marian,2009,,,,,,,,,0.2,,,0.2,,,,
SX,SX_L-17-05,Marian,2010,4500,1,4500,1,4500,2,9000,2250,0.2,11250,2250,0.2,11250,2,5,5
SX,SX_L-17-05,Marian,2011,,,,,,,,,0.2,,,0.2,,,,
SX,SX_L-17-05,Marian,2012,12000,1,12000,1,12000,2,24000,6000,0.2,30000,6000,0.2,30000,2,5,5
SX,SX_L-17-05,Marian,2013,,,,,,,,,0.2,,,0.2,,,,
SX,SX_L-17-05,Marian,2014,,,,,,,,,0.2,,,0.2,,,,
SX,SX_L-17-06,Mathers,1954,,,,,,,,,0.2,,,0.2,,,,
SX,SX_L-17-06,Mathers,1955,,,,,,,,,0.2,,,0.2,,,,
SX,SX_L-17-06,Mathers,1956,,,,,,,,,0.2,,,0.2,,,,
SX,SX_L-17-06,Mathers,1957,,,,,,,,,0.2,,,0.2,,,,
SX,SX_L-17-06,Mathers,1958,,,,,,,,,0.2,,,0.2,,,,
SX,SX_L-17-06,Mathers,1959,,,,,,,,,0.2,,,0.2,,,,
SX,SX_L-17-06,Mathers,1960,,,,,,,,,0.2,,,0.2,,,,
SX,SX_L-17-06,Mathers,1961,,,,,,,,,0.2,,,0.2,,,,
SX,SX_L-17-06,Mathers,1962,,,,,,,,,0.2,,,0.2,,,,
SX,SX_L-17-06,Mathers,1963,,,,,,,,,0.2,,,0.2,,,,
SX,SX_L-17-06,Mathers,1964,,,,,,,,,0.2,,,0.2,,,,
SX,SX_L-17-06,Mathers,1965,,,,,,,,,0.2,,,0.2,,,,
SX,SX_L-17-06,Mathers,1966,,,,,,,,,0.2,,,0.2,,,,
SX,SX_L-17-06,Mathers,1967,15000,1,15000,1,15000,2,30000,7500,0.2,37500,7500,0.2,37500,2,5,5
SX,SX_L-17-06,Mathers,1968,7500,1,7500,1,7500,2,15000,3750,0.2,18750,3750,0.2,18750,2,5,5
SX,SX_L-17-06,Mathers,1969,3500,1,3500,1,3500,2,7000,1750,0.2,8750,1750,0.2,8750,2,5,5
SX,SX_L-17-06,Mathers,1970,3500,1,3500,1,3500,2,7000,1750,0.2,8750,1750,0.2,8750,2,5,5
SX,SX_L-17-06,Mathers,1971,,,,,,,,,0.2,,,0.2,,,,
SX,SX_L-17-06,Mathers,1972,,,,,,,,,0.2,,,0.2,,,,
SX,SX_L-17-06,Mathers,1973,5000,1,5000,1,5000,2,10000,2500,0.2,12500,2500,0.2,12500,2,5,5
SX,SX_L-17-06,Mathers,1974,,,,,,,,,0.2,,,0.2,,,,
SX,SX_L-17-06,Mathers,1975,,,,,,,,,0.2,,,0.2,,,,
SX,SX_L-17-06,Mathers,1976,,,,,,,,,0.2,,,0.2,,,,
SX,SX_L-17-06,Mathers,1977,,,,,,,,,0.2,,,0.2,,,,
SX,SX_L-17-06,Mathers,1978,,,,,,,,,0.2,,,0.2,,,,
SX,SX_L-17-06,Mathers,1979,,,,,,,,,0.2,,,0.2,,,,
SX,SX_L-17-06,Mathers,1980,1000,1,1000,1,1000,2,2000,500,0.2,2500,500,0.2,2500,2,5,5
SX,SX_L-17-06,Mathers,1981,1000,1,1000,1,1000,2,2000,500,0.2,2500,500,0.2,2500,2,5,5
SX,SX_L-17-06,Mathers,1982,800,1,800,1,800,2,1600,400,0.2,2000,400,0.2,2000,2,5,5
SX,SX_L-17-06,Mathers,1983,1000,1,1000,1,1000,2,2000,500,0.2,2500,500,0.2,2500,2,5,5
SX,SX_L-17-06,Mathers,1984,1000,1,1000,1,1000,2,2000,500,0.2,2500,500,0.2,2500,2,5,5
SX,SX_L-17-06,Mathers,1985,1000,1,1000,1,1000,2,2000,500,0.2,2500,500,0.2,2500,2,5,5
SX,SX_L-17-06,Mathers,1986,250,1,250,1,250,2,500,125,0.2,625,125,0.2,625,2,5,5
SX,SX_L-17-06,Mathers,1987,1000,1,1000,1,1000,2,2000,500,0.2,2500,500,0.2,2500,2,5,5
SX,SX_L-17-06,Mathers,1988,1000,1,1000,1,1000,2,2000,500,0.2,2500,500,0.2,2500,2,5,5
SX,SX_L-17-06,Mathers,1989,500,1,500,1,500,2,1000,250,0.2,1250,250,0.2,1250,2,5,5
SX,SX_L-17-06,Mathers,1990,200,1,200,1,200,2,400,100,0.2,500,100,0.2,500,2,5,5
SX,SX_L-17-06,Mathers,1991,200,1,200,1,200,2,400,100,0.2,500,100,0.2,500,2,5,5
SX,SX_L-17-06,Mathers,1992,500,1,500,1,500,2,1000,250,0.2,1250,250,0.2,1250,2,5,5
SX,SX_L-17-06,Mathers,1993,200,1,200,1,200,2,400,100,0.2,500,100,0.2,500,2,5,5
SX,SX_L-17-06,Mathers,1994,,,,,,,,,0.2,,,0.2,,,,
SX,SX_L-17-06,Mathers,1995,,,,,,,,,0.2,,,0.2,,,,
SX,SX_L-17-06,Mathers,1996,500,1,500,1,500,2,1000,250,0.2,1250,250,0.2,1250,2,5,5
SX,SX_L-17-06,Mathers,1997,500,1,500,1,500,2,1000,250,0.2,1250,250,0.2,1250,2,5,5
SX,SX_L-17-06,Mathers,1998,,,,,,,,,0.2,,,0.2,,,,
SX,SX_L-17-06,Mathers,1999,,,,,,,,,0.2,,,0.2,,,,
SX,SX_L-17-06,Mathers,2000,,,,,,,,,0.2,,,0.2,,,,
SX,SX_L-17-06,Mathers,2001,,,,,,,,,0.2,,,0.2,,,,
SX,SX_L-17-06,Mathers,2002,400,1,400,1,400,1,400,100,0.2,500,100,0.2,500,2,5,5
SX,SX_L-17-06,Mathers,2003,,,,,,,,,0.2,,,0.2,,,,
SX,SX_L-17-06,Mathers,2004,,,,,,,,,0.2,,,0.2,,,,
SX,SX_L-17-06,Mathers,2005,500,1,500,1,500,1,500,125,0.2,625,125,0.2,625,2,5,5
SX,SX_L-17-06,Mathers,2006,4500,1,4500,1,4500,1,4500,1125,0.2,5625,1125,0.2,5625,2,5,5
SX,SX_L-17-06,Mathers,2007,,,,,,,,,0.2,,,0.2,,,,
SX,SX_L-17-06,Mathers,2008,,,,,,,,,0.2,,,0.2,,,,
SX,SX_L-17-06,Mathers,2009,,,,,,,,,0.2,,,0.2,,,,
SX,SX_L-17-06,Mathers,2010,800,1,800,1,800,1,800,200,0.2,1000,200,0.2,1000,2,5,5
SX,SX_L-17-06,Mathers,2011,,,,,,,,,0.2,,,0.2,,,,
SX,SX_L-17-06,Mathers,2012,,,,,,,,,0.2,,,0.2,,,,
SX,SX_L-17-06,Mathers,2013,,,,,,,,,0.2,,,0.2,,,,
SX,SX_L-17-06,Mathers,2014,,,,,,,,,0.2,,,0.2,,,,
SX,SX_L-17-07,Mercer,1954,400,1,400,1,400,2,800,200,0.2,1000,200,0.2,1000,3,5,5
SX,SX_L-17-07,Mercer,1955,400,1,400,1,400,2,800,200,0.2,1000,200,0.2,1000,3,5,5
SX,SX_L-17-07,Mercer,1956,3500,1,3500,1,3500,2,7000,1750,0.2,8750,1750,0.2,8750,3,5,5
SX,SX_L-17-07,Mercer,1957,,,,,,,,,0.2,,,0.2,,,,
SX,SX_L-17-07,Mercer,1958,7500,1,7500,1,7500,2,15000,3750,0.2,18750,3750,0.2,18750,3,5,5
SX,SX_L-17-07,Mercer,1959,5000,1,5000,1,5000,2,10000,2500,0.2,12500,2500,0.2,12500,3,5,5
SX,SX_L-17-07,Mercer,1960,6000,1,6000,1,6000,2,12000,3000,0.2,15000,3000,0.2,15000,3,5,5
SX,SX_L-17-07,Mercer,1961,5000,1,5000,1,5000,2,10000,2500,0.2,12500,2500,0.2,12500,3,5,5
SX,SX_L-17-07,Mercer,1962,3500,1,3500,1,3500,2,7000,1750,0.2,8750,1750,0.2,8750,3,5,5
SX,SX_L-17-07,Mercer,1963,7500,1,7500,1,7500,2,15000,3750,0.2,18750,3750,0.2,18750,3,5,5
SX,SX_L-17-07,Mercer,1964,1500,1,1500,1,1500,2,3000,750,0.2,3750,750,0.2,3750,3,5,5
SX,SX_L-17-07,Mercer,1965,7500,1,7500,1,7500,2,15000,3750,0.2,18750,3750,0.2,18750,3,5,5
SX,SX_L-17-07,Mercer,1966,7500,1,7500,1,7500,2,15000,3750,0.2,18750,3750,0.2,18750,3,5,5
SX,SX_L-17-07,Mercer,1967,7000,1,7000,1,7000,2,14000,3500,0.2,17500,3500,0.2,17500,3,5,5
SX,SX_L-17-07,Mercer,1968,7000,1,7000,1,7000,2,14000,3500,0.2,17500,3500,0.2,17500,3,5,5
SX,SX_L-17-07,Mercer,1969,8000,1,8000,1,8000,2,16000,4000,0.2,20000,4000,0.2,20000,3,5,5
SX,SX_L-17-07,Mercer,1970,2500,1,2500,1,2500,2,5000,1250,0.2,6250,1250,0.2,6250,3,5,5
SX,SX_L-17-07,Mercer,1971,3000,1,3000,1,3000,2,6000,1500,0.2,7500,1500,0.2,7500,3,5,5
SX,SX_L-17-07,Mercer,1972,5000,1,5000,1,5000,2,10000,2500,0.2,12500,2500,0.2,12500,3,5,5
SX,SX_L-17-07,Mercer,1973,4000,1,4000,1,4000,2,8000,2000,0.2,10000,2000,0.2,10000,3,5,5
SX,SX_L-17-07,Mercer,1974,2000,1,2000,1,2000,2,4000,1000,0.2,5000,1000,0.2,5000,3,5,5
SX,SX_L-17-07,Mercer,1975,,,,,,,,,0.2,,,0.2,,,,
SX,SX_L-17-07,Mercer,1976,1000,1,1000,1,1000,2,2000,500,0.2,2500,500,0.2,2500,3,5,5
SX,SX_L-17-07,Mercer,1977,,,,,,,,,0.2,,,0.2,,,,
SX,SX_L-17-07,Mercer,1978,3000,1,3000,1,3000,2,6000,1500,0.2,7500,1500,0.2,7500,3,5,5
SX,SX_L-17-07,Mercer,1979,2000,1,2000,1,2000,2,4000,1000,0.2,5000,1000,0.2,5000,3,5,5
SX,SX_L-17-07,Mercer,1980,3000,1,3000,1,3000,2,6000,1500,0.2,7500,1500,0.2,7500,3,5,5
SX,SX_L-17-07,Mercer,1981,3500,1,3500,1,3500,2,7000,1750,0.2,8750,1750,0.2,8750,3,5,5
SX,SX_L-17-07,Mercer,1982,4000,1,4000,1,4000,2,8000,2000,0.2,10000,2000,0.2,10000,3,5,5
SX,SX_L-17-07,Mercer,1983,3000,1,3000,1,3000,2,6000,1500,0.2,7500,1500,0.2,7500,3,5,5
SX,SX_L-17-07,Mercer,1984,1500,1,1500,1,1500,2,3000,750,0.2,3750,750,0.2,3750,3,5,5
SX,SX_L-17-07,Mercer,1985,1000,1,1000,1,1000,2,2000,500,0.2,2500,500,0.2,2500,3,5,5
SX,SX_L-17-07,Mercer,1986,3000,1,3000,1,3000,2,6000,1500,0.2,7500,1500,0.2,7500,3,5,5
SX,SX_L-17-07,Mercer,1987,3000,1,3000,1,3000,2,6000,1500,0.2,7500,1500,0.2,7500,3,5,5
SX,SX_L-17-07,Mercer,1988,800,1,800,1,800,2,1600,400,0.2,2000,400,0.2,2000,3,5,5
SX,SX_L-17-07,Mercer,1989,,,,,,,,,0.2,,,0.2,,,,
SX,SX_L-17-07,Mercer,1990,,,,,,,,,0.2,,,0.2,,,,
SX,SX_L-17-07,Mercer,1991,,,,,,,,,0.2,,,0.2,,,,
SX,SX_L-17-07,Mercer,1992,,,,,,,,,0.2,,,0.2,,,,
SX,SX_L-17-07,Mercer,1993,1000,1,1000,1,1000,2,2000,500,0.2,2500,500,0.2,2500,3,5,5
SX,SX_L-17-07,Mercer,1994,1500,1,1500,1,1500,2,3000,750,0.2,3750,750,0.2,3750,3,5,5
SX,SX_L-17-07,Mercer,1995,1800,1,1800,1,1800,2,3600,900,0.2,4500,900,0.2,4500,3,5,5
SX,SX_L-17-07,Mercer,1996,,,,,,,,,0.2,,,0.2,,,,
SX,SX_L-17-07,Mercer,1997,,,,,,,,,0.2,,,0.2,,,,
SX,SX_L-17-07,Mercer,1998,4000,1,4000,1,4000,2,8000,2000,0.2,10000,2000,0.2,10000,3,5,5
SX,SX_L-17-07,Mercer,1999,3000,1,3000,1,3000,2,6000,1500,0.2,7500,1500,0.2,7500,3,5,5
SX,SX_L-17-07,Mercer,2000,3000,1,3000,1,3000,2,6000,1500,0.2,7500,1500,0.2,7500,3,5,5
SX,SX_L-17-07,Mercer,2001,2500,1,2500,1,2500,2,5000,1250,0.2,6250,1250,0.2,6250,3,5,5
SX,SX_L-17-07,Mercer,2002,1500,1,1500,1,1500,2,3000,750,0.2,3750,750,0.2,3750,3,5,5
SX,SX_L-17-07,Mercer,2003,3500,1,3500,1,3500,2,7000,1750,0.2,8750,1750,0.2,8750,3,5,5
SX,SX_L-17-07,Mercer,2004,1000,1,1000,1,1000,2,2000,500,0.2,2500,500,0.2,2500,3,5,5
SX,SX_L-17-07,Mercer,2005,3000,1,3000,1,3000,2,6000,1500,0.2,7500,1500,0.2,7500,3,5,5
SX,SX_L-17-07,Mercer,2006,3000,1,3000,1,3000,2,6000,1500,0.2,7500,1500,0.2,7500,3,5,5
SX,SX_L-17-07,Mercer,2007,2500,1,2500,1,2500,2,5000,1250,0.2,6250,1250,0.2,6250,3,5,5
SX,SX_L-17-07,Mercer,2008,1500,1,1500,1,1500,2,3000,750,0.2,3750,750,0.2,3750,3,5,5
SX,SX_L-17-07,Mercer,2009,,,,,,,,,0.2,,,0.2,,,,
SX,SX_L-17-07,Mercer,2010,5000,1,5000,1,5000,2,10000,2500,0.2,12500,2500,0.2,12500,3,5,5
SX,SX_L-17-07,Mercer,2011,,,,,,,,,0.2,,,0.2,,,,
SX,SX_L-17-07,Mercer,2012,5000,1,5000,1,5000,2,10000,2500,0.2,12500,2500,0.2,12500,3,5,5
SX,SX_L-17-07,Mercer,2013,,,,,,,,,0.2,,,0.2,,,,
SX,SX_L-17-07,Mercer,2014,,,,,,,,,0.2,,,0.2,,,,
SX,SX_L-17-08,Skidegate,1954,35000,1,35000,1,35000,2,70000,17500,0.2,87500,17500,0.2,87500,4,5,5
SX,SX_L-17-08,Skidegate,1955,7500,1,7500,1,7500,2,15000,3750,0.2,18750,3750,0.2,18750,4,5,5
SX,SX_L-17-08,Skidegate,1956,15000,1,15000,1,15000,2,30000,7500,0.2,37500,7500,0.2,37500,4,5,5
SX,SX_L-17-08,Skidegate,1957,35000,1,35000,1,35000,2,70000,17500,0.2,87500,17500,0.2,87500,4,5,5
SX,SX_L-17-08,Skidegate,1958,15000,1,15000,1,15000,2,30000,7500,0.2,37500,7500,0.2,37500,4,5,5
SX,SX_L-17-08,Skidegate,1959,,,,,,,,,0.2,,,0.2,,,,
SX,SX_L-17-08,Skidegate,1960,15000,1,15000,1,15000,2,30000,7500,0.2,37500,7500,0.2,37500,4,5,5
SX,SX_L-17-08,Skidegate,1961,15000,1,15000,1,15000,2,30000,7500,0.2,37500,7500,0.2,37500,4,5,5
SX,SX_L-17-08,Skidegate,1962,35000,1,35000,1,35000,2,70000,17500,0.2,87500,17500,0.2,87500,4,5,5
SX,SX_L-17-08,Skidegate,1963,30000,1,30000,1,30000,2,60000,15000,0.2,75000,15000,0.2,75000,4,5,5
SX,SX_L-17-08,Skidegate,1964,15000,1,15000,1,15000,2,30000,7500,0.2,37500,7500,0.2,37500,4,5,5
SX,SX_L-17-08,Skidegate,1965,20000,1,20000,1,20000,2,40000,10000,0.2,50000,10000,0.2,50000,4,5,5
SX,SX_L-17-08,Skidegate,1966,25000,1,25000,1,25000,2,50000,12500,0.2,62500,12500,0.2,62500,4,5,5
SX,SX_L-17-08,Skidegate,1967,12000,1,12000,1,12000,2,24000,6000,0.2,30000,6000,0.2,30000,4,5,5
SX,SX_L-17-08,Skidegate,1968,35000,1,35000,1,35000,2,70000,17500,0.2,87500,17500,0.2,87500,4,5,5
SX,SX_L-17-08,Skidegate,1969,35000,1,35000,1,35000,2,70000,17500,0.2,87500,17500,0.2,87500,4,5,5
SX,SX_L-17-08,Skidegate,1970,20000,1,20000,1,20000,2,40000,10000,0.2,50000,10000,0.2,50000,4,5,5
SX,SX_L-17-08,Skidegate,1971,20000,1,20000,1,20000,2,40000,10000,0.2,50000,10000,0.2,50000,4,5,5
SX,SX_L-17-08,Skidegate,1972,3000,1,3000,1,3000,2,6000,1500,0.2,7500,1500,0.2,7500,4,5,5
